Date,Cloudiness,Temperature,Wind Speed,Weather Code
2016-08-01,3,18.5,14,61
2016-08-02,4,19.75,7,20
2016-08-03,7,19.375,9,61
2016-08-04,6,20.375,11,61
2016-08-05,4,20.5,15,21
2016-08-06,5,17.5,14,95
2016-08-07,6,21.125,13,21
2016-08-08,5,19,18,21
2016-08-09,5,15.375,18,21
2016-08-10,4,14.5,15,95
2016-08-11,7,13.875,9,61
2016-08-12,7,18.25,12,61
2016-08-13,7,18.125,12,61
2016-08-14,6,18.125,12,21
2016-08-15,5,18.625,11,
2016-08-16,2,19.375,10,
2016-08-17,0,19.571428000000001,8,
2016-08-18,3,18.25,9,
2016-08-19,3,20.375,8,
2016-08-20,7,20.25,9,61
2016-08-21,4,19.875,9,21
2016-08-22,7,18.375,10,65
2016-08-23,6,21.75,8,
2016-08-24,0,25.375,6,
2016-08-25,0,28.375,6,
2016-08-26,0,27.75,13,
2016-08-27,0,20.375,8,
2016-08-28,4,21.875,12,63
2016-08-29,3,18.5,15,21
2016-08-30,2,20.25,12,
2016-08-31,0,23.125,6,
2016-09-01,5,20.25,13,21
2016-09-02,4,19.125,8,61
2016-09-03,5,19.25,12,21
2016-09-04,6,19.25,8,61
2016-09-05,0,19.125,12,0
2016-09-06,2,21.75,6,
2016-09-07,0,23.625,6,
2016-09-08,0,25.625,7,
2016-09-09,2,21.375,10,0
2016-09-10,0,23.875,6,
2016-09-11,6,20.875,10,
2016-09-12,0,25.375,8,
2016-09-13,0,27.875,8,
2016-09-14,0,25.25,9,
2016-09-15,0,23.75,13,
2016-09-16,4,22.75,8,0
2016-09-17,5,18.875,14,
2016-09-18,7,16.75,15,21
2016-09-19,7,17,9,
2016-09-20,5,17.5,8,
2016-09-21,3,18.375,10,
2016-09-22,4,18.5,6,
2016-09-23,4,18.625,12,21
2016-09-24,0,18.625,6,
2016-09-25,0,21.375,8,
2016-09-26,4,18.25,6,0
2016-09-27,0,19.875,6,0
2016-09-28,6,19.125,19,
2016-09-29,7,17.375,13,61
2016-09-30,6,14,11,61
2016-10-01,3,15.875,6,
2016-10-02,3,15.75,7,21
2016-10-03,7,14.375,18,61
2016-10-04,5,13.25,16,
2016-10-05,3,12,19,
2016-10-06,7,11.25,17,20
2016-10-07,7,11.125,15,0
2016-10-08,5,11.625,16,
2016-10-09,7,9.125,10,61
2016-10-10,7,11.125,10,61
2016-10-11,7,9.875,20,61
2016-10-12,7,9.75,18,63
2016-10-13,6,10.875,15,0
2016-10-14,7,9.125,13,61
2016-10-15,8,8.625,12,61
2016-10-16,8,11.375,6,10
2016-10-17,8,9.75,6,10
2016-10-18,7,13.25,6,28
2016-10-19,8,7.625,4,61
2016-10-20,7,10.125,10,21
2016-10-21,6,9.875,10,61
2016-10-22,8,8.125,12,61
2016-10-23,7,8.625,4,21
2016-10-24,5,9.25,8,10
2016-10-25,5,9,8,0
2016-10-26,6,7.375,6,10
2016-10-27,7,13.375,9,21
2016-10-28,6,12.75,15,21
2016-10-29,4,11.375,16,20
2016-10-30,4,11,9,5
2016-10-31,7,12.125,6,61
2016-11-01,6,10.125,12,61
2016-11-02,4,7.25,13,21
2016-11-03,4,5.875,5,
2016-11-04,7,7.875,8,61
2016-11-05,7,5.5,5,61
2016-11-06,7,6.625,6,61
2016-11-07,7,3.5,14,61
2016-11-08,7,0.75,14,71
2016-11-09,0,1.25,4,10
2016-11-10,7,4,8,22
2016-11-11,4,4.875,10,21
2016-11-12,3,1.625,6,49
2016-11-13,4,1.375,9,5
2016-11-14,4,2,10,5
2016-11-15,7,7.75,9,61
2016-11-16,7,8.75,11,61
2016-11-17,6,7.75,9,21
2016-11-18,4,7.25,13,21
2016-11-19,6,6.625,11,21
2016-11-20,6,6.375,12,63
2016-11-21,7,11.5,6,61
2016-11-22,7,12.125,7,
2016-11-23,7,10,5,10
2016-11-24,0,4.5,8,10
2016-11-25,7,4,4,45
2016-11-26,7,5.875,10,61
2016-11-27,0,5.625,9,5
2016-11-28,1,2.875,11,
2016-11-29,3,3,9,10
2016-11-30,7,6.25,12,61
2016-12-01,8,8.5,19,61
2016-12-02,0,3.625,8,0
2016-12-03,4,-0.75,6,49
2016-12-04,8,4.125,6,
2016-12-05,7,3,7,
2016-12-06,7,6.25,5,61
2016-12-07,7,4.5,10,61
2016-12-08,8,8.625,12,10
2016-12-09,7,8.875,13,20
2016-12-10,7,9.5,10,61
2016-12-12,7,4.875,4,61
2016-12-13,7,6.2857139999999996,5,10
2016-12-14,7,4.625,6,45
2016-12-15,7,0,8,49
2016-12-16,8,-1,5,10
2016-12-17,8,2.125,6,10
2016-12-18,7,7,8,0
2016-12-19,8,5.75,4,0
2016-12-20,8,1.5,7,10
2016-12-21,6,3.625,10,10
2016-12-22,7,5.25,8,61
2016-12-23,7,6.375,9,10
2016-12-24,6,6.125,14,95
2016-12-25,7,9.375,16,61
2016-12-26,4,6.875,25,22
2016-12-27,6,8.25,21,
2016-12-28,4,7.125,12,0
2016-12-29,3,3.75,11,10
2016-12-30,4,1.75,10,10
2016-12-31,7,4.875,13,28
2017-01-01,8,5.5,12,61
2017-01-02,3,1.625,8,0
2017-01-03,7,6,16,61
2017-01-04,4,4,19,20
2017-01-05,4,-2.875,15,0
2017-01-06,1,-4.25,6,
2017-01-07,8,-0.5,11,71
2017-01-08,8,2.25,4,10
2017-01-09,8,2.5,6,20
2017-01-10,7,2.625,9,10
2017-01-11,7,4.625,15,61
2017-01-12,4,4.5,16,61
2017-01-13,3,3.125,7,61
2017-01-14,2,1.75,10,61
2017-01-15,5,1.375,10,71
2017-01-16,0,0.25,9,0
2017-01-17,7,0.5,4,10
2017-01-18,7,0.125,8,20
2017-01-19,8,1.5,8,61
2017-01-20,8,3.625,5,21
2017-01-21,7,5.75,5,10
2017-01-22,8,1.375,5,10
2017-01-23,7,1.125,8,10
2017-01-24,7,1.875,8,45
2017-01-25,7,-1.25,6,49
2017-01-26,6,1,7,10
2017-01-27,0,2.1428569999999998,7,5
2017-01-28,1,2.875,5,5
2017-01-29,7,4.75,8,61
2017-01-30,7,2.625,13,61
2017-01-31,7,3.125,15,10
2017-02-01,7,1.125,8,20
2017-02-02,7,1.75,6,61
2017-02-03,7,1.625,6,45
2017-02-04,7,5.75,6,61
2017-02-05,8,2,10,61
2017-02-06,7,2.5,12,61
2017-02-07,7,0,12,77
2017-02-08,8,-2,8,77
2017-02-09,8,-2.125,11,22
2017-02-10,7,-1.75,16,10
2017-02-11,7,0,17,0
2017-02-12,8,0.375,17,10
2017-02-13,0,-0.25,10,10
2017-02-14,2,-0.75,8,49
2017-02-15,0,5.875,4,5
2017-02-16,7,6.25,10,61
2017-02-17,7,6,9,61
2017-02-18,7,4.625,12,20
2017-02-19,7,5.625,8,61
2017-02-20,7,8,16,61
2017-02-21,6,7.625,18,
2017-02-22,6,7.375,20,61
2017-02-23,7,4.375,22,63
2017-02-24,1,4.125,15,21
2017-02-25,7,3.375,12,61
2017-02-26,7,7.5,11,61
2017-02-27,8,10.75,11,
2017-02-28,6,6,15,21
2017-03-01,6,5,14,63
2017-03-02,3,6.5,16,21
2017-03-03,2,8.375,10,0
2017-03-04,6,9.125,5,5
2017-03-05,7,7.375,12,61
2017-03-06,8,3.75,17,0
2017-03-07,7,1.75,7,20
2017-03-08,6,5.75,9,61
2017-03-09,7,7.375,8,21
2017-03-10,4,8.75,16,0
2017-03-11,2,7.75,9,0
2017-03-12,6,6.375,9,
2017-03-13,7,6.625,7,5
2017-03-14,6,10.5,13,0
2017-03-15,0,9.25,16,5
2017-03-16,5,11.75,9,
2017-03-17,6,6.75,18,63
2017-03-18,5,6.875,22,21
2017-03-19,8,3.875,9,79
2017-03-20,7,10.25,8,61
2017-03-21,5,8.75,20,21
2017-03-22,0,10.75,11,0
2017-03-23,4,8.125,11,
2017-03-24,0,10.5,7,0
2017-03-25,3,9.875,12,0
2017-03-26,3,9.375,7,0
2017-03-27,0,12.5,11,10
2017-03-28,0,13.875,7,0
2017-03-29,8,10,13,21
2017-03-30,7,16,12,61
2017-03-31,0,19.75,7,
2017-04-01,2,15.75,7,0
2017-04-02,2,13.375,13,0
2017-04-03,2,10.375,8,
2017-04-04,2,12.625,8,0
2017-04-05,5,9.875,18,21
2017-04-06,6,10,17,0
2017-04-07,6,11.125,18,20
2017-04-08,7,10.875,12,
2017-04-09,0,16,9,5
2017-04-10,7,9.5,19,21
2017-04-11,5,8.75,18,21
2017-04-12,7,8.75,13,61
2017-04-13,7,9,18,61
2017-04-14,7,9.25,12,63
2017-04-15,6,8.125,23,63
2017-04-16,7,6.875,7,61
2017-04-17,6,6.25,10,61
2017-04-18,4,5.625,15,
2017-04-19,0,6.375,10,0
2017-04-20,7,8.25,12,
2017-04-21,7,11.875,19,61
2017-04-22,5,7.5,21,61
2017-04-23,4,7.875,20,21
2017-04-24,7,8.875,17,63
2017-04-25,5,5.5,15,69
2017-04-26,6,7.625,7,61
2017-04-27,6,8.625,13,61
2017-04-28,7,8.625,10,61
2017-04-29,4,7.125,9,61
2017-04-30,1,11.875,12,0
2017-05-01,1,11.75,19,5
2017-05-02,2,10.875,21,5
2017-05-03,3,11.25,20,5
2017-05-04,7,10.625,19,
2017-05-05,7,8.25,15,61
2017-05-06,7,11,7,0
2017-05-07,0,17.125,9,0
2017-05-08,1,9.75,19,5
2017-05-09,4,10,12,
2017-05-10,7,9.25,11,61
2017-05-11,0,13.375,14,
2017-05-12,7,12.75,13,61
2017-05-13,6,17.875,6,21
2017-05-14,2,18.75,12,0
2017-05-15,3,17.375,9,0
2017-05-16,7,14.125,8,61
2017-05-17,6,23.125,7,
2017-05-18,4,23.125,12,
2017-05-19,6,17.375,7,21
2017-05-20,4,16,12,
2017-05-21,1,18.625,12,
2017-05-22,0,17.75,9,
2017-05-23,4,22.125,15,95
2017-05-24,3,17.125,18,0
2017-05-25,2,18.875,12,
2017-05-26,0,20.75,6,0
2017-05-27,0,24.75,7,
2017-05-28,1,22.375,14,61
2017-05-29,5,18.75,7,0
2017-05-30,6,20.5,14,5
2017-05-31,5,15.5,18,5
2017-06-01,0,17.375,12,5
2017-06-02,0,20.25,9,
2017-06-03,7,17.5,5,61
2017-06-04,5,17.125,14,61
2017-06-05,1,20.125,9,0
2017-06-06,4,21.625,10,61
2017-06-07,7,12.25,14,63
2017-06-08,7,14.875,8,61
2017-06-09,6,20.25,14,95
2017-06-10,5,19.25,10,0
2017-06-11,2,25,11,
2017-06-12,7,16.25,16,61
2017-06-13,6,16.125,16,21
2017-06-14,7,19.125,9,
2017-06-15,3,22.75,6,21
2017-06-16,5,17.375,20,21
2017-06-17,0,20.125,15,0
2017-06-18,2,24.25,9,
2017-06-19,1,25.375,7,0
2017-06-20,0,20.75,12,0
2017-06-21,3,18.75,10,
2017-06-22,3,20.25,10,95
2017-06-23,7,17.25,14,61
2017-06-24,6,17.875,19,61
2017-06-25,7,17.25,16,20
2017-06-26,3,17.375,16,21
2017-06-27,3,16.375,9,
2017-06-28,6,19.75,18,
2017-06-29,7,17.875,8,61
2017-06-30,7,14.875,11,63
2017-07-01,7,17.625,10,21
2017-07-02,7,17.125,18,21
2017-07-03,7,18.625,14,95
2017-07-04,6,17.25,15,
2017-07-05,2,19,9,
2017-07-06,0,18.375,8,
2017-07-07,5,20.625,7,61
2017-07-08,4,20.625,16,21
2017-07-09,1,19.125,9,
2017-07-10,7,17.5,6,61
2017-07-11,6,19.875,11,95
2017-07-12,7,14.75,12,61
2017-07-13,6,16.875,15,
2017-07-14,3,19.5,8,
2017-07-15,7,18.75,10,21
2017-07-16,8,17.375,9,61
2017-07-17,6,18.5,12,
2017-07-18,5,18.75,7,
2017-07-19,1,22.5,13,0
2017-07-20,7,21.5,5,61
2017-07-21,2,20.5,10,
2017-07-22,7,18.5,9,63
2017-07-23,6,19.375,12,61
2017-07-24,7,18.75,10,21
2017-07-25,7,16.25,16,63
2017-07-26,0,20.875,10,
2017-07-27,6,19.5,10,61
2017-07-28,6,18.125,17,61
2017-07-29,5,19.625,11,61
2017-07-30,5,24,11,61
2017-07-31,2,22.75,9,
2017-08-01,6,21.375,7,21
2017-08-02,5,21.375,8,61
2017-08-03,7,20.125,10,95
2017-08-04,6,19.625,18,21
2017-08-05,4,20.125,12,
2017-08-06,3,18.5,13,21
2017-08-07,2,22.487500000000001,8,
2017-08-08,6,23.0625,8,21
2017-08-09,1,21.125,11,0
2017-08-10,6,19.600000000000001,9,
2017-08-11,7,16.375,8,61
2017-08-12,7,15.5625,8,61
2017-08-13,4,17.824999999999999,11,21
2017-08-14,1,18.637499999999999,12,0
2017-08-15,2,25.0625,9,
2017-08-16,3,20.862500000000001,8,0
2017-08-17,5,21.800000000000001,10,63
2017-08-18,6,19.662500000000001,7,0
2017-08-19,5,16.9375,11,63
2017-08-20,6,16.012499999999999,10,61
2017-08-21,7,17.199999999999999,15,61
2017-08-22,4,17.612500000000001,11,
2017-08-23,0,19.4375,9,5
2017-08-24,3,19.487500000000001,14,21
2017-08-25,3,19.762499999999999,13,
2017-08-26,4,19.524999999999999,7,0
2017-08-27,4,19.662500000000001,13,21
2017-08-28,4,20.537500000000001,5,
2017-08-29,0,24.600000000000001,9,
2017-08-30,6,20,11,61
2017-08-31,7,14.887499999999999,11,61
2017-09-01,4,17.300000000000001,7,61
2017-09-02,4,16.524999999999999,8,21
2017-09-03,3,17.399999999999999,7,0
2017-09-04,0,18.287500000000001,10,0
2017-09-05,3,20.949999999999999,6,
2017-09-06,7,18.199999999999999,17,63
2017-09-07,5,17.287500000000001,16,21
2017-09-08,7,14.9375,10,61
2017-09-09,7,15.025,9,61
2017-09-10,2,17.649999999999999,11,0
2017-09-11,3,17.862500000000001,11,21
2017-09-12,5,16.100000000000001,12,21
2017-09-13,7,13.3375,20,63
2017-09-14,7,13.237500000000001,13,61
2017-09-15,6,14.425000000000001,11,21
2017-09-16,8,11.9125,6,61
2017-09-17,7,15.25,7,61
2017-09-18,2,15.074999999999999,4,0
2017-09-19,5,14.387499999999999,8,65
2017-09-20,7,14.225,10,61
2017-09-21,4,16.962499999999999,7,10
2017-09-22,1,15.5875,8,0
2017-09-23,0,15.85,9,0
2017-09-24,7,15.8125,9,53
2017-09-25,6,16.225000000000001,15,21
2017-09-26,7,15.725,12,10
2017-09-27,7,16.574999999999999,10,61
2017-09-28,7,15.112500000000001,7,21
2017-09-29,2,19.100000000000001,6,10
2017-09-30,7,15.112500000000001,6,61
2017-10-01,2,16.287500000000001,6,
2017-10-02,6,15.15,13,61
2017-10-03,5,14.262499999999999,14,61
2017-10-06,1,13.887499999999999,13,3
2017-10-07,7,10.65,10,61
2017-10-08,0,12.025,12,5
2017-10-09,5,12.475,8,20
2017-10-10,7,14.050000000000001,9,63
2017-10-11,7,14.637499999999999,12,63
2017-10-12,6,13.1875,24,21
2017-10-13,6,14.1625,8,10
2017-10-14,8,15.762499999999999,12,61
2017-10-15,2,17.8125,5,28
2017-10-16,5,17.9375,7,10
2017-10-17,7,14.725,13,
2017-10-18,4,14.8125,6,0
2017-10-19,6,14.85,9,10
2017-10-20,7,14.175000000000001,6,61
2017-10-21,7,13.0375,6,61
2017-10-22,7,11.025,7,61
2017-10-23,7,11.949999999999999,8,61
2017-10-24,7,11.925000000000001,8,61
2017-10-25,7,14.225,16,61
2017-10-26,5,13.475,12,
2017-10-27,4,11.949999999999999,13,
2017-10-28,7,11.2125,17,61
2017-10-29,2,9.9000000000000004,20,21
2017-10-30,,8.0999999999999996,11,
2017-10-31,,8.9250000000000007,7,
2017-11-01,,12.975,12,
2017-11-02,,11.6875,13,
2017-11-03,,9.4375,7,
2017-11-04,,10.262499999999999,5,
2017-11-05,,9.8000000000000007,8,
2017-11-06,,8.2125000000000004,7,
2017-11-07,,6.7874999999999996,5,
2017-11-08,,8.625,9,
2017-11-09,6,8.5500000000000007,9,10
2017-11-10,7,7.5374999999999996,16,61
2017-11-11,5,5.2374999999999998,8,63
2017-11-12,7,5.5750000000000002,7,61
2017-11-13,2,5.9000000000000004,9,10
2017-11-14,7,6.3875000000000002,11,61
2017-11-15,7,9.375,7,61
2017-11-16,8,8.8125,8,61
2017-11-17,3,7.7249999999999996,10,21
2017-11-18,5,5.3499999999999996,12,65
2017-11-19,3,6.25,15,21
2017-11-20,6,5.9625000000000004,6,
2017-11-21,7,4.9874999999999998,5,61
2017-11-22,7,10.612500000000001,10,61
2017-11-23,7,12.225,16,61
2017-11-24,7,6.9874999999999998,8,61
2017-11-25,7,2.7749999999999999,5,45
2017-11-26,7,4.6500000000000004,12,61
2017-11-27,7,4.5625,14,61
2017-11-28,7,5.4874999999999998,12,61
2017-11-29,7,4.2249999999999996,6,61
2017-11-30,7,2.8125,4,10
2017-12-01,6,4.3624999999999998,8,68
2017-12-02,7,0.375,8,61
2017-12-03,7,5.2249999999999996,7,61
2017-12-04,2,5.3375000000000004,12,
2017-12-05,7,8.6500000000000004,17,21
2017-12-06,7,8.9000000000000004,17,0
2017-12-07,8,5.7625000000000002,13,61
2017-12-08,6,1.675,10,73
2017-12-09,3,3.5125000000000002,10,61
2017-12-10,7,0.98750000000000004,9,22
2017-12-11,8,2.2374999999999998,14,61
2017-12-12,7,1.55,12,68
2017-12-13,7,1.9875,12,69
2017-12-14,7,3.0249999999999999,12,61
2017-12-15,7,3.0375000000000001,9,20
2017-12-16,1,3.2749999999999999,10,10
2017-12-17,3,1.1375,7,10
2017-12-18,5,2.4624999999999999,6,10
2017-12-19,7,5.9124999999999996,7,20
2017-12-20,7,6.6375000000000002,6,20
2017-12-21,7,6.2374999999999998,10,21
2017-12-22,7,5.7625000000000002,9,10
2017-12-23,7,7.7999999999999998,19,61
2017-12-24,7,8.1125000000000007,16,61
2017-12-25,7,8.6999999999999993,14,61
2017-12-26,7,6.25,14,61
2017-12-27,7,4.6124999999999998,7,21
2017-12-28,4,4.0875000000000004,11,61
2017-12-29,5,2.8125,11,61
2017-12-30,7,4.0499999999999998,10,61
2017-12-31,7,8.25,16,63
2018-01-01,6,6.6124999999999998,17,61
2018-01-02,6,5.7000000000000002,8,61
2018-01-03,7,6.4749999999999996,11,61
2018-01-04,6,5.5125000000000002,7,61
2018-01-05,8,4.3250000000000002,10,61
2018-01-06,7,3.1875,8,61
2018-01-07,0,0.65000000000000002,8,
2018-01-08,1,0.98750000000000004,7,5
2018-01-09,4,3.1625000000000001,11,0
2018-01-10,6,4.0125000000000002,6,21
2018-01-11,7,3.8374999999999999,10,61
2018-01-12,7,2.2749999999999999,10,10
2018-01-13,8,1.2749999999999999,8,10
2018-01-14,1,0.32500000000000001,8,5
2018-01-15,7,1.5625,12,61
2018-01-16,7,3.3624999999999998,9,61
2018-01-17,6,1.8125,10,61
2018-01-18,7,1.1625000000000001,17,73
2018-01-19,6,1.9750000000000001,10,73
2018-01-20,8,1.75,7,61
2018-01-21,6,-0.61250000000000004,3,49
2018-01-22,7,0.67500000000000004,7,77
2018-01-23,7,4.6624999999999996,7,61
2018-01-24,8,11.6,14,61
2018-01-25,7,7.9500000000000002,9,21
2018-01-26,6,5.9625000000000004,5,45
2018-01-27,8,5.6375000000000002,9,10
2018-01-28,6,7.6624999999999996,16,61
2018-01-29,7,7.5499999999999998,21,63
2018-01-30,4,5.7374999999999998,15,10
2018-01-31,7,6.2999999999999998,15,61
2018-02-01,7,3.5125000000000002,11,61
2018-02-02,7,3.4500000000000002,6,61
2018-02-03,7,-1.1625000000000001,8,71
2018-02-04,7,0.82499999999999996,18,73
2018-02-05,7,-0.23749999999999999,10,22
2018-02-06,1,-0.86250000000000004,5,10
2018-02-07,0,-1.285714,4,5
2018-02-08,0,-1.2500000000000001e-02,6,5
2018-02-09,1,-0.26250000000000001,7,10
2018-02-10,1,0.5625,4,10
2018-02-11,7,2.3374999999999999,11,75
2018-02-12,5,1.825,15,75
2018-02-13,0,2.6875,7,10
2018-02-14,0,2.9500000000000002,8,5
2018-02-15,7,0.67500000000000004,11,73
2018-02-16,5,4.8624999999999998,12,21
2018-02-17,8,4.125,5,10
2018-02-18,5,4.375,8,0
2018-02-19,5,4.9124999999999996,4,5
2018-02-20,1,3.375,11,10
2018-02-21,6,2.1749999999999998,7,22
2018-02-22,7,1.1125,7,20
2018-02-23,1,0.4375,12,5
2018-02-24,6,0.125,15,71
2018-02-25,7,-2.9624999999999999,14,71
2018-02-26,5,-1.5375000000000001,18,
2018-02-27,6,-3.4249999999999998,16,71
2018-02-28,5,-6.1375000000000002,16,5
2018-03-01,6,-3.9500000000000002,18,71
2018-03-02,6,-4.9625000000000004,15,71
2018-03-03,0,-3.4375,13,5
2018-03-04,5,-2.3125,10,77
2018-03-05,5,5.9874999999999998,7,10
2018-03-06,0,6.4000000000000004,9,5
2018-03-07,7,1.1875,6,71
2018-03-08,5,4.4625000000000004,8,61
2018-03-09,7,4.4500000000000002,13,61
2018-03-10,8,3.3999999999999999,10,63
2018-03-11,5,11.475,7,45
2018-03-12,7,6.5374999999999996,5,61
2018-03-13,7,4.2625000000000002,12,61
2018-03-14,8,3.2000000000000002,8,21
2018-03-15,8,2.4624999999999999,20,
2018-03-16,7,0.20000000000000001,28,22
2018-03-17,5,-2.2250000000000001,29,73
2018-03-18,1,-0.82499999999999996,23,5
2018-03-19,0,2.2999999999999998,8,5
2018-03-20,0,4.2125000000000004,17,5
2018-03-21,7,4.7000000000000002,13,22
2018-03-22,8,5.7625000000000002,11,61
2018-03-23,8,4.4249999999999998,5,22
2018-03-24,7,7.125,4,5
2018-03-25,7,7.625,6,0
2018-03-26,7,5.0374999999999996,8,61
2018-03-27,7,5.3250000000000002,9,10
2018-03-28,7,3.7250000000000001,14,61
2018-03-29,7,0.90000000000000002,8,71
2018-03-30,1,3.2250000000000001,13,5
2018-03-31,7,2.2250000000000001,17,
2018-04-01,6,2.5249999999999999,9,71
2018-04-02,5,6.0999999999999996,8,5
2018-04-03,7,11.775,9,61
2018-04-04,4,13.2125,9,61
2018-04-05,7,8.6624999999999996,19,61
2018-04-06,1,9.9875000000000007,10,5
2018-04-07,0,14.75,9,5
2018-04-08,0,20.5,5,5
2018-04-09,5,15.3125,9,5
2018-04-10,8,5.1624999999999996,21,10
2018-04-11,8,4.7125000000000004,22,
2018-04-12,5,7.9749999999999996,19,5
2018-04-13,6,8.7125000000000004,15,61
2018-04-14,8,7.6749999999999998,10,61
2018-04-15,8,9.5374999999999996,7,61
2018-04-16,2,13.875,8,63
2018-04-17,0,15.25,11,0
2018-04-18,1,20.350000000000001,11,0
2018-04-19,0,23.112500000000001,5,0
2018-04-20,0,24.375,13,0
2018-04-21,1,15.6625,10,5
2018-04-22,1,14.525,11,5
2018-04-23,4,14.4,18,5
2018-04-24,5,12.0875,21,61
2018-04-25,7,9.25,13,61
2018-04-26,6,11.0875,18,61
2018-04-27,5,13.0875,8,0
2018-04-28,7,14.65,8,61
2018-04-29,7,8.875,9,21
2018-04-30,7,11.550000000000001,10,95
2018-05-01,7,6.9874999999999998,13,63
2018-05-02,1,14.725,9,5
2018-05-03,1,12.5,14,0
2018-05-04,0,12.1875,10,5
2018-05-05,0,14.75,9,5
2018-05-06,0,18.912500000000001,10,
2018-05-07,0,20.824999999999999,11,0
2018-05-08,0,22.387499999999999,14,5
2018-05-09,0,23.300000000000001,12,
2018-05-10,5,20.524999999999999,9,95
2018-05-11,1,15.1,8,
2018-05-12,5,17.337499999999999,10,0
2018-05-13,2,17.25,12,10
2018-05-14,0,18.887499999999999,11,5
2018-05-15,0,18,9,0
2018-05-16,5,20.5625,13,21
2018-05-17,3,15.2875,10,5
2018-05-18,7,14.75,9,0
2018-05-19,6,14.9125,8,0
2018-05-20,0,18.899999999999999,13,5
2018-05-21,0,18.512499999999999,16,5
2018-05-22,0,20.324999999999999,13,5
2018-05-23,0,20.162500000000001,10,0
2018-05-24,0,20.350000000000001,15,5
2018-05-25,0,19.774999999999999,16,5
2018-05-26,0,19.875,11,5
2018-05-27,7,16.425000000000001,12,20
2018-05-28,2,20.212499999999999,10,5
2018-05-29,0,23.462499999999999,14,5
2018-05-30,1,23.1875,11,17
2018-05-31,0,21.887499999999999,14,5
2018-06-01,0,21.375,12,5
2018-06-02,1,22.887499999999999,10,5
2018-06-03,7,19.274999999999999,9,0
2018-06-04,5,19.25,14,20
2018-06-05,0,19.699999999999999,10,5
2018-06-06,0,22.149999999999999,14,5
2018-06-07,0,23.6875,10,
2018-06-08,0,22.737500000000001,9,0
2018-06-09,6,22.112500000000001,7,61
2018-06-10,7,19.100000000000001,8,61
2018-06-11,6,18.512499999999999,15,
2018-06-12,8,15.3125,12,20
2018-06-13,7,16.399999999999999,14,61
2018-06-14,5,20.899999999999999,10,
2018-06-15,4,19.199999999999999,7,0
2018-06-16,5,21.324999999999999,7,95
2018-06-17,5,18.274999999999999,12,61
2018-06-18,7,17.637499999999999,9,61
2018-06-19,3,19.237500000000001,16,21
2018-06-20,3,23.649999999999999,13,0
2018-06-21,7,11.5625,15,65
2018-06-22,5,15.574999999999999,20,61
2018-06-23,7,14.300000000000001,18,61
2018-06-24,6,16.237500000000001,10,21
2018-06-25,6,17.175000000000001,13,21
2018-06-26,3,20.074999999999999,6,21
2018-06-27,0,22.012499999999999,11,5
2018-06-28,0,22.125,9,0
2018-06-29,0,21.850000000000001,15,5
2018-06-30,0,21.237500000000001,10,5
2018-07-01,0,21.0625,12,5
2018-07-02,0,22.524999999999999,11,5
2018-07-03,0,22.487500000000001,9,5
2018-07-04,5,19.699999999999999,9,
2018-07-05,7,17.5,12,20
2018-07-06,0,20.512499999999999,18,5
2018-07-07,0,20.25,19,5
2018-07-08,0,23,10,5
2018-07-09,6,16.75,18,0
2018-07-10,2,18.675000000000001,15,5
2018-07-11,7,19.625,12,21
2018-07-12,1,26.074999999999999,14,
2018-07-13,0,23.975000000000001,13,5
2018-07-14,7,17.762499999999999,12,0
2018-07-15,2,23.199999999999999,9,5
2018-07-16,0,24.25,9,5
2018-07-17,0,26.774999999999999,10,
2018-07-18,3,23.866665999999999,13,0
2018-07-19,2,22.574999999999999,13,
2018-07-20,0,22.774999999999999,9,0
2018-07-21,0,25.0625,10,0
2018-07-22,1,25.037500000000001,13,5
2018-07-23,3,24.837499999999999,10,
2018-07-24,0,28.100000000000001,10,5
2018-07-25,1,28.425000000000001,11,61
2018-07-26,0,28.875,12,5
2018-07-27,0,27.587499999999999,16,5
2018-07-28,3,28.75,11,95
2018-07-29,0,24.550000000000001,6,
2018-07-30,6,27.787500000000001,10,21
2018-07-31,5,31.287500000000001,11,
2018-08-01,0,23.762499999999999,10,0
2018-08-02,0,26.1875,10,0
2018-08-03,1,27.662500000000001,10,0
2018-08-04,4,25.137499999999999,12,
2018-08-05,7,21.300000000000001,14,61
2018-08-06,0,23.100000000000001,5,0
2018-08-07,0,32.671427999999999,7,
2018-08-08,4,28.149999999999999,10,
2018-08-09,5,24.574999999999999,13,21
2018-08-10,5,17.324999999999999,16,61
2018-08-11,6,15.5,13,61
2018-08-12,7,18.375,9,61
2018-08-13,7,21.912500000000001,8,61
2018-08-14,5,21.800000000000001,16,61
2018-08-15,6,21.987500000000001,13,21
2018-08-16,3,25.074999999999999,9,0
2018-08-17,7,19.550000000000001,9,61
2018-08-18,4,21.75,10,
2018-08-19,7,21.387499999999999,10,
2018-08-20,6,19.600000000000001,13,21
2018-08-21,4,19.787500000000001,8,
2018-08-22,0,26.637499999999999,8,
2018-08-23,5,22.574999999999999,11,5
2018-08-24,5,17.100000000000001,15,61
2018-08-25,7,12.9,6,63
2018-08-26,3,16.987500000000001,12,21
2018-08-27,6,16.537500000000001,13,63
2018-08-28,6,18.612500000000001,9,61
2018-08-29,0,22.699999999999999,12,0
2018-08-30,7,15.4625,13,63
2018-08-31,4,18.725000000000001,11,0
2018-09-01,2,18.112500000000001,8,
