Stations_ID,Datum,QN_4,PP_TER,eor
2564,2018080506,3,1017.3,eor
2564,2018080512,3,1017.6,eor
2564,2018080518,3,1016.7,eor
2564,2018080600,3,1016.7,eor
2564,2018080606,3,1015.9,eor
2564,2018080612,3,-999,eor
2564,2018080618,3,-999,eor
2564,2018080700,3,1010.9,eor
2564,2018080706,3,1009.2,eor
2564,2018080712,3,1007.3,eor
2564,2018080718,3,1005.3,eor
2564,2018080800,3,1003.6,eor
2564,2018080806,3,1003.3,eor
2564,2018080812,3,1005.7,eor
2564,2018080818,3,1008.6,eor
2564,2018080900,3,1012.1,eor
2564,2018080906,3,1012.9,eor
2564,2018080912,3,1011.3,eor
2564,2018080918,3,1003.4,eor
2564,2018081000,3,1003.3,eor
2564,2018081006,3,1009.2,eor
2564,2018081012,3,1016.1,eor
2564,2018081018,3,1016.4,eor
2564,2018081100,3,1014.4,eor
2564,2018081106,3,1012.6,eor
2564,2018081112,3,1012.3,eor
2564,2018081118,3,1014.3,eor
2564,2018081200,3,1014.7,eor
2564,2018081206,3,1013.7,eor
2564,2018081212,3,1012,eor
2564,2018081218,3,1007.8,eor
2564,2018081300,3,1006.4,eor
2564,2018081306,3,1004.3,eor
2564,2018081312,3,1002.8,eor
2564,2018081318,3,1001.2,eor
2564,2018081400,3,1002,eor
2564,2018081406,3,1002.4,eor
2564,2018081412,3,1004.3,eor
2564,2018081418,3,1007.4,eor
2564,2018081500,3,1010.8,eor
2564,2018081506,3,1011.9,eor
2564,2018081512,3,1013.4,eor
2564,2018081518,3,1013.8,eor
2564,2018081600,3,1013.9,eor
2564,2018081606,3,1013,eor
2564,2018081612,3,1011.1,eor
2564,2018081618,3,1010.3,eor
2564,2018081700,3,1011.4,eor
2564,2018081706,3,1012.2,eor
2564,2018081712,3,1013.8,eor
2564,2018081718,3,1014.6,eor
2564,2018081800,3,1016.4,eor
2564,2018081806,3,1017,eor
2564,2018081812,3,1016.4,eor
2564,2018081818,3,1016,eor
2564,2018081900,3,1016.9,eor
2564,2018081906,3,1016.4,eor
2564,2018081912,3,1015.1,eor
2564,2018081918,3,1012.4,eor
2564,2018082000,3,1010.8,eor
2564,2018082006,3,1010.2,eor
2564,2018082012,3,1013.3,eor
2564,2018082018,3,1014.6,eor
2564,2018082100,3,1016.7,eor
2564,2018082106,3,1018.1,eor
2564,2018082112,3,1018.8,eor
2564,2018082118,3,1017.3,eor
2564,2018082200,3,1017.6,eor
2564,2018082206,3,1016.2,eor
2564,2018082212,3,1013.9,eor
2564,2018082218,3,1011.3,eor
2564,2018082300,3,1010.9,eor
2564,2018082306,3,1009.2,eor
2564,2018082312,3,1007,eor
2564,2018082318,3,1005,eor
2564,2018082400,3,1002.9,eor
2564,2018082406,3,1002.6,eor
2564,2018082412,3,1004,eor
2564,2018082418,3,1004.7,eor
2564,2018082500,3,1004.5,eor
2564,2018082506,3,1003.1,eor
2564,2018082512,3,1002.8,eor
2564,2018082518,3,1004.4,eor
2564,2018082600,3,1007.1,eor
2564,2018082606,3,1008.9,eor
2564,2018082612,3,1010.4,eor
2564,2018082618,3,1010,eor
2564,2018082700,3,1007.1,eor
2564,2018082706,3,1002.6,eor
2564,2018082712,3,1002.4,eor
2564,2018082718,3,1006.6,eor
2564,2018082800,3,1010.2,eor
2564,2018082806,3,1013.4,eor
2564,2018082812,3,1015.4,eor
2564,2018082818,3,1015.8,eor
2564,2018082900,3,1015.5,eor
2564,2018082906,3,1014.4,eor
2564,2018082912,3,1011.1,eor
2564,2018082918,3,1009.4,eor
2564,2018083000,3,1007.9,eor
2564,2018083006,3,1008.6,eor
2564,2018083012,3,1010.9,eor
2564,2018083018,3,1013.7,eor
2564,2018083100,3,1015.7,eor
2564,2018083106,3,1016.3,eor
2564,2018083112,3,1016.7,eor
2564,2018083118,3,1017.4,eor
2564,2018090100,3,1019.3,eor
2564,2018090106,3,1021,eor
2564,2018090112,3,1023.1,eor
2564,2018090118,3,1023.8,eor
2564,2018090200,3,1025,eor
2564,2018090206,3,1025.2,eor
2564,2018090212,3,1024.7,eor
2564,2018090218,3,1022,eor
2564,2018090300,3,1020.8,eor
2564,2018090306,3,1018.7,eor
2564,2018090312,3,1017.5,eor
2564,2018090318,3,1016.2,eor
2564,2018090400,3,1016,eor
2564,2018090406,3,1015.5,eor
2564,2018090412,3,1015.3,eor
2564,2018090418,3,1015.8,eor
2564,2018090500,3,1016.9,eor
2564,2018090506,3,1017.4,eor
2564,2018090512,3,1017,eor
2564,2018090518,3,1015.7,eor
2564,2018090600,3,1014.4,eor
2564,2018090606,3,1012.5,eor
2564,2018090612,3,1010.2,eor
2564,2018090618,3,1007.1,eor
2564,2018090700,3,1006.1,eor
2564,2018090706,3,1005.3,eor
2564,2018090712,3,1006.1,eor
2564,2018090718,3,1008.9,eor
2564,2018090800,3,-999,eor
2564,2018090806,3,-999,eor
2564,2018090812,3,-999,eor
2564,2018090818,3,-999,eor
2564,2018090900,3,-999,eor
2564,2018090906,3,-999,eor
2564,2018090912,3,-999,eor
2564,2018090918,3,-999,eor
2564,2018091000,3,-999,eor
2564,2018091006,3,1014.2,eor
2564,2018091012,3,1015,eor
2564,2018091018,3,1016.5,eor
2564,2018091100,3,1015.4,eor
2564,2018091106,3,1013.1,eor
2564,2018091112,3,1011.6,eor
2564,2018091118,3,1012.5,eor
2564,2018091200,3,1013.6,eor
2564,2018091206,3,1013.3,eor
2564,2018091212,3,1016,eor
2564,2018091218,3,1017.4,eor
2564,2018091300,3,1018.3,eor
2564,2018091306,3,-999,eor
2564,2018091312,3,1017.7,eor
2564,2018091318,3,1016.3,eor
2564,2018091400,3,1016.7,eor
2564,2018091406,3,1016,eor
2564,2018091412,3,1015.9,eor
2564,2018091418,3,1014.4,eor
2564,2018091500,3,1013.3,eor
2564,2018091506,3,1013.7,eor
2564,2018091512,3,-999,eor
2564,2018091518,3,-999,eor
2564,2018091600,3,-999,eor
2564,2018091606,3,-999,eor
2564,2018091612,3,-999,eor
2564,2018091618,3,-999,eor
2564,2018091700,3,-999,eor
2564,2018091706,3,-999,eor
2564,2018091712,3,-999,eor
2564,2018091718,3,-999,eor
2564,2018091800,3,-999,eor
2564,2018091806,3,-999,eor
2564,2018091812,3,-999,eor
2564,2018091818,3,-999,eor
2564,2018091900,3,-999,eor
2564,2018091906,3,-999,eor
2564,2018091912,3,-999,eor
2564,2018091918,3,-999,eor
2564,2018092000,3,-999,eor
2564,2018092006,3,-999,eor
2564,2018092012,3,-999,eor
2564,2018092018,3,-999,eor
2564,2018092100,3,-999,eor
2564,2018092106,3,-999,eor
2564,2018092112,3,997.3,eor
2564,2018092118,3,1001.1,eor
2564,2018092200,3,1004.5,eor
2564,2018092206,3,1008.5,eor
2564,2018092212,3,1009.3,eor
2564,2018092218,3,1009.6,eor
2564,2018092300,3,1010.1,eor
2564,2018092306,3,1008.9,eor
2564,2018092312,3,1007,eor
2564,2018092318,3,1006.9,eor
2564,2018092400,3,1012.4,eor
2564,2018092406,3,1017.6,eor
2564,2018092412,3,1022.1,eor
2564,2018092418,3,1025,eor
2564,2018092500,3,1029.2,eor
2564,2018092506,3,1031.8,eor
2564,2018092512,3,1033.9,eor
2564,2018092518,3,1032.5,eor
2564,2018092600,3,1030.1,eor
2564,2018092606,3,1025,eor
2564,2018092612,3,1022.2,eor
2564,2018092618,3,1021.4,eor
2564,2018092700,3,1021.5,eor
2564,2018092706,3,1021.3,eor
2564,2018092712,3,1019,eor
2564,2018092718,3,1015.4,eor
2564,2018092800,3,1015.3,eor
2564,2018092806,3,1018.4,eor
2564,2018092812,3,1021,eor
2564,2018092818,3,1023.3,eor
2564,2018092900,3,1025.3,eor
2564,2018092906,3,1025.1,eor
2564,2018092912,3,1023.5,eor
2564,2018092918,3,1020.4,eor
2564,2018093000,3,1017.1,eor
2564,2018093006,3,1013.4,eor
2564,2018093012,3,1010.8,eor
2564,2018093018,3,1009.6,eor
2564,2018100100,3,-999,eor
2564,2018100106,3,1007.8,eor
2564,2018100112,3,1009.2,eor
2564,2018100118,3,1011,eor
2564,2018100200,3,1011.7,eor
2564,2018100206,3,1008.4,eor
2564,2018100212,3,1002.4,eor
2564,2018100218,3,1003.6,eor
2564,2018100300,3,1004,eor
2564,2018100306,3,1008.6,eor
2564,2018100312,3,1015.1,eor
2564,2018100318,3,1018.1,eor
2564,2018100400,3,1019.4,eor
2564,2018100406,3,1018.7,eor
2564,2018100412,3,1019.2,eor
2564,2018100418,3,1018.1,eor
2564,2018100500,3,1017.2,eor
2564,2018100506,3,1016.3,eor
2564,2018100512,3,1014.8,eor
2564,2018100518,3,1011.7,eor
2564,2018100600,3,1009.2,eor
2564,2018100606,3,1006.7,eor
2564,2018100612,3,1005.7,eor
2564,2018100618,3,1004.2,eor
2564,2018100700,3,1006.2,eor
2564,2018100706,3,1012.1,eor
2564,2018100712,3,1016.4,eor
2564,2018100718,3,1018.9,eor
2564,2018100800,3,1018.9,eor
2564,2018100806,3,1017.3,eor
2564,2018100812,3,1017.1,eor
2564,2018100818,3,1016.2,eor
2564,2018100900,3,1016.6,eor
2564,2018100906,3,1016,eor
2564,2018100912,3,1017.1,eor
2564,2018100918,3,1017.3,eor
2564,2018101000,3,1018.5,eor
2564,2018101006,3,1019.3,eor
2564,2018101012,3,1018.9,eor
2564,2018101018,3,1017.2,eor
2564,2018101100,3,1015.1,eor
2564,2018101106,3,1013,eor
2564,2018101112,3,1011.5,eor
2564,2018101118,3,-999,eor
2564,2018101200,3,-999,eor
2564,2018101206,3,1013.5,eor
2564,2018101212,3,1016.2,eor
2564,2018101218,3,1017.9,eor
2564,2018101300,3,-999,eor
2564,2018101306,3,-999,eor
2564,2018101312,3,-999,eor
2564,2018101318,3,-999,eor
2564,2018101400,3,-999,eor
2564,2018101406,3,-999,eor
2564,2018101412,3,-999,eor
2564,2018101418,3,-999,eor
2564,2018101500,3,-999,eor
2564,2018101506,3,1008.6,eor
2564,2018101512,3,1009.4,eor
2564,2018101518,3,1010.8,eor
2564,2018101600,3,1012.1,eor
2564,2018101606,3,1013.2,eor
2564,2018101612,3,1014.5,eor
2564,2018101618,3,1016.1,eor
2564,2018101700,3,1015.6,eor
2564,2018101706,3,1015.5,eor
2564,2018101712,3,1015.2,eor
2564,2018101718,3,1015.8,eor
2564,2018101800,3,-999,eor
2564,2018101806,3,-999,eor
2564,2018101812,3,1020.8,eor
2564,2018101818,3,1022.1,eor
2564,2018101900,3,1022.9,eor
2564,2018101906,3,1022.9,eor
2564,2018101912,3,1023.1,eor
2564,2018101918,3,1022.5,eor
2564,2018102000,3,1023.1,eor
2564,2018102006,3,-999,eor
2564,2018102012,3,-999,eor
2564,2018102018,3,-999,eor
2564,2018102100,3,-999,eor
2564,2018102106,3,-999,eor
2564,2018102112,3,-999,eor
2564,2018102118,3,-999,eor
2564,2018102200,3,-999,eor
2564,2018102206,3,1022.8,eor
2564,2018102212,3,-999,eor
2564,2018102218,3,-999,eor
2564,2018102300,3,-999,eor
2564,2018102306,3,-999,eor
2564,2018102312,3,1005.1,eor
2564,2018102318,3,-999,eor
2564,2018102400,3,-999,eor
2564,2018102406,3,-999,eor
2564,2018102412,3,1014.2,eor
2564,2018102418,3,1013.9,eor
2564,2018102500,3,1010,eor
2564,2018102506,3,1006.5,eor
2564,2018102512,3,1006.9,eor
2564,2018102518,3,1007.6,eor
2564,2018102600,3,1006,eor
2564,2018102606,3,1001.4,eor
2564,2018102612,3,997.2,eor
2564,2018102618,3,994.5,eor
2564,2018102700,3,992.9,eor
2564,2018102706,3,996.3,eor
2564,2018102712,3,1003.2,eor
2564,2018102718,3,1009.4,eor
2564,2018102800,3,1012.9,eor
2564,2018102806,3,1014.7,eor
2564,2018102812,3,1016.7,eor
2564,2018102818,3,1016.4,eor
2564,2018102900,3,1013.9,eor
2564,2018102906,3,1011.2,eor
2564,2018102912,3,1007,eor
2564,2018102918,3,1002,eor
2564,2018103000,3,995.4,eor
2564,2018103006,3,987,eor
2564,2018103012,3,986,eor
2564,2018103018,3,989.6,eor
2564,2018103100,3,993,eor
2564,2018103106,3,1002.5,eor
2564,2018103112,3,1011.9,eor
2564,2018103118,3,1014.8,eor
2564,2018110100,3,1013.4,eor
2564,2018110106,3,1011.5,eor
2564,2018110112,3,1008.7,eor
2564,2018110118,3,1006.1,eor
2564,2018110200,3,1006.9,eor
2564,2018110206,3,1008.9,eor
2564,2018110212,3,1014.2,eor
2564,2018110218,3,1019.9,eor
2564,2018110300,3,1023.4,eor
2564,2018110306,3,1024.8,eor
2564,2018110312,3,1025.3,eor
2564,2018110318,3,1024.3,eor
2564,2018110400,3,1022.3,eor
2564,2018110406,3,1018.8,eor
2564,2018110412,3,1016.3,eor
2564,2018110418,3,1014.3,eor
2564,2018110500,3,1012.7,eor
2564,2018110506,3,1010.8,eor
2564,2018110512,3,1009.6,eor
2564,2018110518,3,1007.6,eor
2564,2018110600,3,1005,eor
2564,2018110606,3,1004.3,eor
2564,2018110612,3,1006.7,eor
2564,2018110618,3,1007.4,eor
2564,2018110700,3,1006.2,eor
2564,2018110706,3,1004.9,eor
2564,2018110712,3,1006.3,eor
2564,2018110718,3,1008.3,eor
2564,2018110800,3,1010.8,eor
2564,2018110806,3,1013.5,eor
2564,2018110812,3,1016.8,eor
2564,2018110818,3,1018.4,eor
2564,2018110900,3,1018,eor
2564,2018110906,3,1016.2,eor
2564,2018110912,3,1012.9,eor
2564,2018110918,3,1009.8,eor
2564,2018111000,3,1007,eor
2564,2018111006,3,1003.3,eor
2564,2018111012,3,1002,eor
2564,2018111018,3,1002.4,eor
2564,2018111100,3,1001.6,eor
2564,2018111106,3,1001.9,eor
2564,2018111112,3,1003,eor
2564,2018111118,3,1004.9,eor
2564,2018111200,3,1007.9,eor
2564,2018111206,3,1010.8,eor
2564,2018111212,3,1010.1,eor
2564,2018111218,3,1009.9,eor
2564,2018111300,3,1012.8,eor
2564,2018111306,3,1013.9,eor
2564,2018111312,3,1014.5,eor
2564,2018111318,3,1016.9,eor
2564,2018111400,3,1020.1,eor
2564,2018111406,3,1022.6,eor
2564,2018111412,3,1024.1,eor
2564,2018111418,3,1024,eor
2564,2018111500,3,1024.5,eor
2564,2018111506,3,1024.2,eor
2564,2018111512,3,1025.2,eor
2564,2018111518,3,1024.9,eor
2564,2018111600,3,1026.6,eor
2564,2018111606,3,1027.7,eor
2564,2018111612,3,1029.6,eor
2564,2018111618,3,1031.3,eor
2564,2018111700,3,1033.4,eor
2564,2018111706,3,1034.3,eor
2564,2018111712,3,1035.2,eor
2564,2018111718,3,1035,eor
2564,2018111800,3,1034.8,eor
2564,2018111806,3,1032.2,eor
2564,2018111812,3,1030.3,eor
2564,2018111818,3,1028.9,eor
2564,2018111900,3,1027.5,eor
2564,2018111906,3,1024.8,eor
2564,2018111912,3,1023.3,eor
2564,2018111918,3,1022.3,eor
2564,2018112000,3,1021.4,eor
2564,2018112006,3,1018.6,eor
2564,2018112012,3,1016.5,eor
2564,2018112018,3,1015.2,eor
2564,2018112100,3,1016.6,eor
2564,2018112106,3,1018.1,eor
2564,2018112112,3,1020.8,eor
2564,2018112118,3,1021.6,eor
2564,2018112200,3,1022.2,eor
2564,2018112206,3,1021.9,eor
2564,2018112212,3,1021.7,eor
2564,2018112218,3,1021.1,eor
2564,2018112300,3,1021,eor
2564,2018112306,3,1019.6,eor
2564,2018112312,3,1017.9,eor
2564,2018112318,3,1015.8,eor
2564,2018112400,3,1013.4,eor
2564,2018112406,3,1011.8,eor
2564,2018112412,3,1011.1,eor
2564,2018112418,3,1011,eor
2564,2018112500,3,1011.1,eor
2564,2018112506,3,1010.4,eor
2564,2018112512,3,1011.1,eor
2564,2018112518,3,1011.7,eor
2564,2018112600,3,1012.7,eor
2564,2018112606,3,1012.9,eor
2564,2018112612,3,1013.2,eor
2564,2018112618,3,1014.5,eor
2564,2018112700,3,1016.6,eor
2564,2018112706,3,1018.1,eor
2564,2018112712,3,1020.3,eor
2564,2018112718,3,1021.7,eor
2564,2018112800,3,1022.7,eor
2564,2018112806,3,1022.7,eor
2564,2018112812,3,1021.3,eor
2564,2018112818,3,1018,eor
2564,2018112900,3,1014.5,eor
2564,2018112906,3,1012.2,eor
2564,2018112912,3,1010.4,eor
2564,2018112918,3,1007,eor
2564,2018113000,3,1006.1,eor
2564,2018113006,3,1005.2,eor
2564,2018113012,3,1005.9,eor
2564,2018113018,3,1006.7,eor
2564,2018120100,3,1007,eor
2564,2018120106,3,1006.7,eor
2564,2018120112,3,1007,eor
2564,2018120118,3,1005.1,eor
2564,2018120200,3,1001,eor
2564,2018120206,3,995.4,eor
2564,2018120212,3,992.3,eor
2564,2018120218,3,991.2,eor
2564,2018120300,3,991.7,eor
2564,2018120306,3,990.3,eor
2564,2018120312,3,991.3,eor
2564,2018120318,3,992.3,eor
2564,2018120400,3,995.7,eor
2564,2018120406,3,1003.3,eor
2564,2018120412,3,1010.9,eor
2564,2018120418,3,1016.7,eor
2564,2018120500,3,1020.4,eor
2564,2018120506,3,1021.4,eor
2564,2018120512,3,1021.2,eor
2564,2018120518,3,1017.5,eor
2564,2018120600,3,1012.4,eor
2564,2018120606,3,1009.3,eor
2564,2018120612,3,1008,eor
2564,2018120618,3,1006.6,eor
2564,2018120700,3,1003.2,eor
2564,2018120706,3,1001.7,eor
2564,2018120712,3,995.8,eor
2564,2018120718,3,988.9,eor
2564,2018120800,3,990.6,eor
2564,2018120806,3,990,eor
2564,2018120812,3,986.7,eor
2564,2018120818,3,985.6,eor
2564,2018120900,3,981.2,eor
2564,2018120906,3,981.4,eor
2564,2018120912,3,985.3,eor
2564,2018120918,3,992.2,eor
2564,2018121000,3,999.8,eor
2564,2018121006,3,1003.4,eor
2564,2018121012,3,1004.7,eor
2564,2018121018,3,1005.9,eor
2564,2018121100,3,1008.8,eor
2564,2018121106,3,1011.7,eor
2564,2018121112,3,1015,eor
2564,2018121118,3,1018.1,eor
2564,2018121200,3,1020.6,eor
2564,2018121206,3,1022.6,eor
2564,2018121212,3,1024.5,eor
2564,2018121218,3,1025.1,eor
2564,2018121300,3,1025.2,eor
2564,2018121306,3,1023.7,eor
2564,2018121312,3,1022.6,eor
2564,2018121318,3,1022.4,eor
2564,2018121400,3,1022.8,eor
2564,2018121406,3,1022.3,eor
2564,2018121412,3,1024,eor
2564,2018121418,3,1025,eor
2564,2018121500,3,1025.8,eor
2564,2018121506,3,1026.4,eor
2564,2018121512,3,1025.5,eor
2564,2018121518,3,1022.7,eor
2564,2018121600,3,1017.4,eor
2564,2018121606,3,1012.8,eor
2564,2018121612,3,1010.2,eor
2564,2018121618,3,1009.8,eor
2564,2018121700,3,1011.3,eor
2564,2018121706,3,1013.4,eor
2564,2018121712,3,1015.5,eor
2564,2018121718,3,1017.6,eor
2564,2018121800,3,1017.9,eor
2564,2018121806,3,1018.7,eor
2564,2018121812,3,1018.9,eor
2564,2018121818,3,1017.4,eor
2564,2018121900,3,1013.6,eor
2564,2018121906,3,1009.6,eor
2564,2018121912,3,1008.6,eor
2564,2018121918,3,1008.7,eor
2564,2018122000,3,1008.8,eor
2564,2018122006,3,1008.6,eor
2564,2018122012,3,1007.9,eor
2564,2018122018,3,1007.3,eor
2564,2018122100,3,1005.6,eor
2564,2018122106,3,1002.5,eor
2564,2018122112,3,996.3,eor
2564,2018122118,3,989.6,eor
2564,2018122200,3,993.5,eor
2564,2018122206,3,1000,eor
2564,2018122212,3,1005,eor
2564,2018122218,3,1008.9,eor
2564,2018122300,3,1010.5,eor
2564,2018122306,3,1010,eor
2564,2018122312,3,1009.7,eor
2564,2018122318,3,1009.1,eor
2564,2018122400,3,1013.1,eor
2564,2018122406,3,1019.6,eor
2564,2018122412,3,1023.5,eor
2564,2018122418,3,1024.5,eor
2564,2018122500,3,1025.6,eor
2564,2018122506,3,1023.9,eor
2564,2018122512,3,1023.1,eor
2564,2018122518,3,1023.4,eor
2564,2018122600,3,1022,eor
2564,2018122606,3,1021.2,eor
2564,2018122612,3,1022.4,eor
2564,2018122618,3,1021.9,eor
2564,2018122700,3,1021,eor
2564,2018122706,3,1019.3,eor
2564,2018122712,3,1018.4,eor
2564,2018122718,3,1018.3,eor
2564,2018122800,3,1018.4,eor
2564,2018122806,3,1019.2,eor
2564,2018122812,3,1020.9,eor
2564,2018122818,3,1022.2,eor
2564,2018122900,3,1022.5,eor
2564,2018122906,3,1021.6,eor
2564,2018122912,3,1018.5,eor
2564,2018122918,3,1011.1,eor
2564,2018123000,3,1012,eor
2564,2018123006,3,1019.7,eor
2564,2018123012,3,1022.4,eor
2564,2018123018,3,1024.8,eor
2564,2018123100,3,1025.6,eor
2564,2018123106,3,1025.5,eor
2564,2018123112,3,1025,eor
2564,2018123118,3,1023.1,eor
2564,2019010100,3,1018.1,eor
2564,2019010106,3,1012,eor
2564,2019010112,3,1011.5,eor
2564,2019010118,3,1011.9,eor
2564,2019010200,3,1016.4,eor
2564,2019010206,3,1022.4,eor
2564,2019010212,3,1028.4,eor
2564,2019010218,3,1031,eor
2564,2019010300,3,1031.3,eor
2564,2019010306,3,1030.7,eor
2564,2019010312,3,1032.1,eor
2564,2019010318,3,1032.7,eor
2564,2019010400,3,1030.8,eor
2564,2019010406,3,1026.6,eor
2564,2019010412,3,1023,eor
2564,2019010418,3,1021.6,eor
2564,2019010500,3,1017.9,eor
2564,2019010506,3,1016.8,eor
2564,2019010512,3,1019.2,eor
2564,2019010518,3,1021.6,eor
2564,2019010600,3,1022.9,eor
2564,2019010606,3,1023.8,eor
2564,2019010612,3,1025,eor
2564,2019010618,3,1025.1,eor
2564,2019010700,3,1024.5,eor
2564,2019010706,3,1023.2,eor
2564,2019010712,3,1020.9,eor
2564,2019010718,3,1011.4,eor
2564,2019010800,3,1002.8,eor
2564,2019010806,3,992.4,eor
2564,2019010812,3,995.1,eor
2564,2019010818,3,999.6,eor
2564,2019010900,3,1003.2,eor
2564,2019010906,3,1007.5,eor
2564,2019010912,3,1012.1,eor
2564,2019010918,3,1016.6,eor
2564,2019011000,3,1019.4,eor
2564,2019011006,3,1020.7,eor
2564,2019011012,3,1021.5,eor
2564,2019011018,3,1019.6,eor
2564,2019011100,3,1016.5,eor
2564,2019011106,3,1012.9,eor
2564,2019011112,3,1010.2,eor
2564,2019011118,3,1010.9,eor
2564,2019011200,3,1011.6,eor
2564,2019011206,3,1008.9,eor
2564,2019011212,3,1002.2,eor
2564,2019011218,3,998.7,eor
2564,2019011300,3,998.4,eor
2564,2019011306,3,995.2,eor
2564,2019011312,3,988.2,eor
2564,2019011318,3,983.4,eor
2564,2019011400,3,990.1,eor
2564,2019011406,3,996.2,eor
2564,2019011412,3,1000.7,eor
2564,2019011418,3,1004.8,eor
2564,2019011500,3,1007,eor
2564,2019011506,3,1004.6,eor
2564,2019011512,3,1002.3,eor
2564,2019011518,3,1001.7,eor
2564,2019011600,3,1002,eor
2564,2019011606,3,1000.3,eor
2564,2019011612,3,997.6,eor
2564,2019011618,3,994.2,eor
2564,2019011700,3,989.9,eor
2564,2019011706,3,989.9,eor
2564,2019011712,3,989.8,eor
2564,2019011718,3,995,eor
2564,2019011800,3,1004.7,eor
2564,2019011806,3,1009.8,eor
2564,2019011812,3,1012.4,eor
2564,2019011818,3,1014.2,eor
2564,2019011900,3,1015.5,eor
2564,2019011906,3,1015.4,eor
2564,2019011912,3,1015.9,eor
2564,2019011918,3,1014.9,eor
2564,2019012000,3,1014.9,eor
2564,2019012006,3,1014.7,eor
2564,2019012012,3,1016.7,eor
2564,2019012018,3,1017.8,eor
2564,2019012100,3,1019.1,eor
2564,2019012106,3,1016.6,eor
2564,2019012112,3,1014.6,eor
2564,2019012118,3,1012.9,eor
2564,2019012200,3,1011.4,eor
2564,2019012206,3,1008.3,eor
2564,2019012212,3,1004.9,eor
2564,2019012218,3,1001.1,eor
2564,2019012300,3,999.6,eor
2564,2019012306,3,999.5,eor
2564,2019012312,3,1001.1,eor
2564,2019012318,3,1003.1,eor
2564,2019012400,3,1006.1,eor
2564,2019012406,3,1008.5,eor
2564,2019012412,3,1010.7,eor
2564,2019012418,3,1011.3,eor
2564,2019012500,3,1012,eor
2564,2019012506,3,1011.9,eor
2564,2019012512,3,1010.1,eor
2564,2019012518,3,1006.5,eor
2564,2019012600,3,999.9,eor
2564,2019012606,3,996.8,eor
2564,2019012612,3,996.4,eor
2564,2019012618,3,993.6,eor
2564,2019012700,3,988.2,eor
2564,2019012706,3,982.2,eor
2564,2019012712,3,979.1,eor
2564,2019012718,3,978.5,eor
2564,2019012800,3,981.6,eor
2564,2019012806,3,983.2,eor
2564,2019012812,3,986.1,eor
2564,2019012818,3,991,eor
2564,2019012900,3,995.3,eor
2564,2019012906,3,997.3,eor
2564,2019012912,3,998.3,eor
2564,2019012918,3,997.6,eor
2564,2019013000,3,997.1,eor
2564,2019013006,3,995.8,eor
2564,2019013012,3,995.5,eor
2564,2019013018,3,994,eor
2564,2019013100,3,993.2,eor
2564,2019013106,3,993.2,eor
2564,2019013112,3,995.3,eor
2564,2019013118,3,996.6,eor
2564,2019020100,3,995.9,eor
2564,2019020106,3,993.5,eor
2564,2019020112,3,992.1,eor
2564,2019020118,3,992.3,eor
2564,2019020200,3,993.6,eor
2564,2019020206,3,994.1,eor
2564,2019020212,3,996.4,eor
2564,2019020218,3,999.2,eor
2564,2019020300,3,1003.9,eor
2564,2019020306,3,1007.8,eor
2564,2019020312,3,1013,eor
2564,2019020318,3,1015.9,eor
2564,2019020400,3,1019,eor
2564,2019020406,3,1019.4,eor
2564,2019020412,3,1017.9,eor
2564,2019020418,3,1015.7,eor
2564,2019020500,3,1015.5,eor
2564,2019020506,3,1016.4,eor
2564,2019020512,3,1019,eor
2564,2019020518,3,1020.9,eor
2564,2019020600,3,1021.7,eor
2564,2019020606,3,1018.6,eor
2564,2019020612,3,1015.4,eor
2564,2019020618,3,1013.8,eor
2564,2019020700,3,1011.2,eor
2564,2019020706,3,1004.9,eor
2564,2019020712,3,999.9,eor
2564,2019020718,3,998.6,eor
2564,2019020800,3,1002,eor
2564,2019020806,3,1004.2,eor
2564,2019020812,3,1003.9,eor
2564,2019020818,3,999.5,eor
2564,2019020900,3,994.6,eor
2564,2019020906,3,990.7,eor
2564,2019020912,3,991.8,eor
2564,2019020918,3,993.9,eor
2564,2019021000,3,997.2,eor
2564,2019021006,3,993.9,eor
2564,2019021012,3,986.1,eor
2564,2019021018,3,981.8,eor
2564,2019021100,3,990.5,eor
2564,2019021106,3,996.9,eor
2564,2019021112,3,1006.4,eor
2564,2019021118,3,1014.8,eor
2564,2019021200,3,1019.1,eor
2564,2019021206,3,1021.7,eor
2564,2019021212,3,1025.4,eor
2564,2019021218,3,1025.3,eor
2564,2019021300,3,1024.3,eor
2564,2019021306,3,1024.5,eor
2564,2019021312,3,1026.3,eor
2564,2019021318,3,1027.5,eor
2564,2019021400,3,1028.9,eor
2564,2019021406,3,1029.9,eor
2564,2019021412,3,1029.9,eor
2564,2019021418,3,1029.7,eor
2564,2019021500,3,1030.1,eor
2564,2019021506,3,1029.2,eor
2564,2019021512,3,1028.6,eor
2564,2019021518,3,1025.2,eor
2564,2019021600,3,1022.6,eor
2564,2019021606,3,1019.3,eor
2564,2019021612,3,1018.8,eor
2564,2019021618,3,1019.2,eor
2564,2019021700,3,1019.5,eor
2564,2019021706,3,1019.4,eor
2564,2019021712,3,1019,eor
2564,2019021718,3,1016.8,eor
2564,2019021800,3,1015.5,eor
2564,2019021806,3,1014.2,eor
2564,2019021812,3,1013.4,eor
2564,2019021818,3,1010.7,eor
2564,2019021900,3,1008.3,eor
2564,2019021906,3,1007.1,eor
2564,2019021912,3,1007.9,eor
2564,2019021918,3,1009.7,eor
2564,2019022000,3,1011.5,eor
2564,2019022006,3,1012.9,eor
