Datum,Warengruppe,Umsatz
2017-08-22,3,201.619450241811
2017-08-23,3,243.920725762966
2017-08-24,3,210.733857207754
2017-08-25,3,222.00794517076
2017-08-26,3,151.66053143613
2017-08-28,3,269.921763915803
2017-08-29,3,188.048673765796
2017-08-30,3,227.277327612978
2017-08-31,3,258.220663137535
2017-09-01,3,224.887657041785
2017-09-02,3,150.011495312092
2017-09-03,3,320.156498763511
2017-09-04,3,230.629827283497
2017-09-05,3,210.627680550309
2017-09-06,3,211.126294789848
2017-09-07,3,240.898758880998
2017-09-08,3,221.208282166499
2017-09-09,3,180.332340034938
2017-09-11,3,234.840602512612
2017-09-12,3,196.526535048542
2017-09-13,3,175.6559296538
2017-09-14,3,236.812394480595
2017-09-15,3,207.213916197921
2017-09-16,3,171.091989722627
2017-09-18,3,239.890622026718
2017-09-19,3,200.201890646827
2017-09-20,3,222.557412237919
2017-09-21,3,245.424171387553
2017-09-22,3,204.564213708888
2017-09-23,3,163.050425395721
2017-09-24,3,250.016019644356
2017-09-25,3,232.147230896095
2017-09-26,3,212.700197065628
2017-09-27,3,208.298865860355
2017-09-28,3,248.040046168203
2017-09-29,3,228.689493480284
2017-09-30,3,158.877494687837
2017-10-01,3,102.764318573725
2017-10-02,3,227.706743446758
2017-10-04,3,223.781043605349
2017-10-05,3,208.384623178429
2017-10-06,3,198.937450432176
2017-10-07,3,135.497162427284
2017-10-09,3,260.280114376772
2017-10-10,3,245.550965208085
2017-10-11,3,259.581104729221
2017-10-12,3,225.648476876579
2017-10-13,3,313.938597279733
2017-10-14,3,197.156365374396
2017-10-16,3,299.60730443964
2017-10-17,3,281.066827141273
2017-10-18,3,234.032388975256
2017-10-19,3,281.427045161755
2017-10-20,3,196.770890968568
2017-10-21,3,211.177310936527
2017-10-24,3,236.018626981982
2017-10-25,3,257.897981068848
2017-10-26,3,257.90316835681
2017-10-27,3,215.96851686842
2017-10-28,3,197.664345803796
2017-10-30,3,275.024587654651
2017-11-01,3,262.523389023598
2017-11-02,3,284.058329898727
2017-11-03,3,224.275857602455
2017-11-04,3,216.683032662716
2017-11-05,3,94.2755084485184
2017-11-06,3,236.700219625521
2017-11-07,3,248.773046688482
2017-11-08,3,212.844067861386
2017-11-09,3,213.770556391659
2017-11-10,3,214.343746801577
2017-11-11,3,165.873272865915
2017-11-13,3,218.808626210443
2017-11-14,3,249.021958329171
2017-11-15,3,190.099042872167
2017-11-16,3,220.324256635921
2017-11-17,3,230.589027944471
2017-11-18,3,129.47550546997
2017-11-20,3,226.114610915508
2017-11-21,3,209.427989975008
2017-11-22,3,240.0964102713
2017-11-23,3,242.611510056072
2017-11-24,3,254.80196424958
2017-11-25,3,206.507769046289
2017-11-27,3,240.222648722618
2017-11-28,3,236.376033980364
2017-11-29,3,245.864664549453
2017-11-30,3,277.157885891815
2017-12-01,3,269.879247289588
2017-12-02,3,188.09976851825
2017-12-04,3,253.717286725938
2017-12-05,3,212.387168959374
2017-12-06,3,214.074561198437
2017-12-07,3,224.125766161763
2017-12-08,3,238.556505335247
2017-12-09,3,211.804795714016
2017-12-11,3,233.330493761809
2017-12-12,3,238.075462770138
2017-12-13,3,239.920549433074
2017-12-14,3,222.917487298313
2017-12-15,3,257.288013739588
2017-12-16,3,219.395464345904
2017-12-18,3,219.203296139043
2017-12-19,3,262.073869360386
2017-12-20,3,218.754001031143
2017-12-21,3,234.08311798941
2017-12-22,3,213.408940778803
2017-12-23,3,125.147622614409
2017-12-27,3,275.990703791451
2017-12-28,3,249.554593161864
2017-12-29,3,239.883236199244
2017-12-30,3,164.529299107004
2018-01-02,3,231.060088289583
2018-01-03,3,222.873797298511
2018-01-04,3,263.132519133145
2018-01-05,3,207.39770065517
2018-01-06,3,146.912129472081
2018-01-08,3,238.100671915081
2018-01-09,3,229.713170058243
2018-01-10,3,223.585041917715
2018-01-11,3,222.723031381352
2018-01-12,3,209.367844518404
2018-01-13,3,184.022090386026
2018-01-15,3,235.087483961643
2018-01-16,3,219.472796942832
2018-01-17,3,209.483861003052
2018-01-18,3,198.752124555212
2018-01-19,3,202.069467281672
2018-01-20,3,166.244493945725
2018-01-22,3,235.51559377152
2018-01-23,3,215.113669089958
2018-01-24,3,239.114053036356
2018-01-25,3,195.08989527624
2018-01-26,3,222.730742375128
2018-01-27,3,193.834881788029
2018-01-29,3,222.310233529195
2018-01-30,3,232.31847736368
2018-01-31,3,227.418877369799
2018-02-01,3,200.631951271712
2018-02-02,3,222.395572056911
2018-02-03,3,154.141435553646
2018-02-05,3,254.490976378046
2018-02-06,3,230.0363032024
2018-02-07,3,216.244204108624
2018-02-08,3,228.9819278813
2018-02-10,3,385.226969606149
2018-02-12,3,237.989971912074
2018-02-13,3,225.22038836498
2018-02-14,3,205.449779691529
2018-02-15,3,215.128155603755
2018-02-16,3,220.377418197358
2018-02-17,3,120.067425395617
2018-02-19,3,223.870761957491
2018-02-20,3,203.126949092181
2018-02-21,3,211.435766801697
2018-02-22,3,214.48253506907
2018-02-23,3,197.415260272061
2018-02-24,3,173.272100034365
2018-02-26,3,240.584760984922
2018-02-27,3,229.79328182124
2018-02-28,3,226.339805672555
2018-03-01,3,219.741357761225
2018-03-02,3,211.354987913304
2018-03-03,3,180.802109238137
2018-03-04,3,70.5985898065647
2018-03-05,3,256.769084025685
2018-03-06,3,236.074035871994
2018-03-07,3,206.195966229179
2018-03-08,3,255.046589037963
2018-03-09,3,227.462171397843
2018-03-10,3,160.579368158118
2018-03-12,3,257.200491834667
2018-03-13,3,254.819459710411
2018-03-14,3,272.181542861625
2018-03-15,3,254.577588212312
2018-03-16,3,206.534886741746
2018-03-17,3,128.164143902832
2018-03-19,3,257.298907013407
2018-03-20,3,245.651508512571
2018-03-21,3,268.384749056637
2018-03-22,3,231.182058903278
2018-03-23,3,237.953712286535
2018-03-24,3,220.883237845049
2018-03-26,3,240.793096626081
2018-03-27,3,251.535475534384
2018-03-28,3,230.334750160661
2018-03-29,3,303.916629959319
2018-03-31,3,214.334511895318
2018-04-01,3,78.5945709664607
2018-04-03,3,213.649794943728
2018-04-04,3,232.242188671946
2018-04-05,3,224.230679012556
2018-04-06,3,201.101605832219
2018-04-07,3,141.404778716925
2018-04-09,3,256.83956133572
2018-04-10,3,241.898005451899
2018-04-11,3,239.199954316876
2018-04-12,3,271.595160752278
2018-04-13,3,217.995292293697
2018-04-14,3,142.218491868269
2018-04-16,3,253.620697847007
2018-04-17,3,257.633501874121
2018-04-18,3,184.095398605264
2018-04-19,3,258.079520649658
2018-04-20,3,210.384730973334
2018-04-21,3,142.879438540837
2018-04-23,3,204.720139700844
2018-04-24,3,219.26132042404
2018-04-25,3,212.036021372373
2018-04-26,3,247.183184550824
2018-04-27,3,230.101292679819
2018-04-28,3,165.074871189109
2018-04-29,3,89.9950653148862
2018-04-30,3,255.280845491402
2018-05-02,3,249.5630756104
2018-05-03,3,279.277736168241
2018-05-04,3,234.726982879752
2018-05-05,3,161.872420524986
2018-05-06,3,378.231065164563
2018-05-07,3,237.873719520057
2018-05-08,3,280.395061248898
2018-05-09,3,213.006004427971
2018-05-11,3,253.849566533174
2018-05-12,3,155.968254852892
2018-05-14,3,225.599499787823
2018-05-15,3,207.608436964168
2018-05-16,3,191.921254670273
2018-05-17,3,230.102301509376
2018-05-18,3,221.080513703673
2018-05-19,3,178.611068566981
2018-05-22,3,236.810523058429
2018-05-23,3,196.201338758055
2018-05-24,3,215.162136134143
2018-05-25,3,267.519503615968
2018-05-26,3,138.474253392878
2018-05-28,3,237.981425927241
2018-05-29,3,238.053824082341
2018-05-30,3,221.621089617012
2018-05-31,3,252.074410353625
2018-06-01,3,249.102877947612
2018-06-02,3,157.262690345552
2018-06-03,3,410.041964930647
2018-06-04,3,257.79393162721
2018-06-05,3,254.373956647662
2018-06-06,3,208.240912453396
2018-06-07,3,220.812859512279
2018-06-08,3,212.018829108364
2018-06-09,3,165.279723637998
2018-06-11,3,257.271497731825
2018-06-12,3,290.352827495509
2018-06-13,3,272.884897556079
2018-06-14,3,259.821575254914
2018-06-15,3,234.777837560727
2018-06-16,3,156.326395455279
2018-06-17,3,65.6840217983295
2018-06-18,3,242.725399674493
2018-06-19,3,243.237793201748
2018-06-20,3,243.045740895377
2018-06-21,3,245.812267371418
2018-06-22,3,236.452949035215
2018-06-23,3,227.039511610571
2018-06-24,3,121.87789281531
2018-06-25,3,249.095446715856
2018-06-26,3,262.88914687349
2018-06-27,3,215.36640988248
2018-06-28,3,252.737365886196
2018-06-29,3,230.981703909749
2018-06-30,3,148.837852247842
2018-07-01,3,342.234200077924
2018-07-02,3,278.615368152578
2018-07-03,3,266.418224505014
2018-07-04,3,236.912823599649
2018-07-05,3,265.832791269927
2018-07-06,3,243.336586411584
2018-07-07,3,240.170198362907
2018-07-09,3,339.156705374261
2018-07-10,3,283.622319710087
2018-07-11,3,349.124221174837
2018-07-12,3,288.850836141897
2018-07-13,3,255.304753692834
2018-07-14,3,241.129498925189
2018-07-16,3,299.418422802247
2018-07-17,3,285.9340148939
2018-07-18,3,250.860774790153
2018-07-19,3,292.971647827465
2018-07-20,3,238.710285002856
2018-07-21,3,151.392239902492
2018-07-23,3,283.117450944047
2018-07-24,3,216.382056246756
2018-07-25,3,205.95561410082
2018-07-26,3,240.97135768755
2018-07-27,3,247.182110433059
2018-07-28,3,159.939026810449
2018-07-30,3,252.022634369028
2018-07-31,3,249.504020328978
2018-08-01,3,254.65925298997
2018-08-02,3,291.406474884741
2018-08-03,3,210.809602371186
2018-08-04,3,193.538876034023
2018-08-05,3,398.507637798751
